2026-07-15 06:07:40 | WARNING | analysis.claude_strength:calculate_strength_with_claude:305 | Claude level not matched | {'symbol': 'AKEUSDT', 'level_price': 0.00030514, 'claude_prices': [0.00035, 0.00032, 0.00031]}
2026-07-16 02:50:38 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.0007134, 'approach_count': 18, 'block_threshold': 4}
2026-07-16 02:50:53 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.0007134, 'approach_count': 18, 'block_threshold': 4}
2026-07-16 02:51:09 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.0007134, 'approach_count': 17, 'block_threshold': 4}
2026-07-16 02:51:24 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.0007134, 'approach_count': 18, 'block_threshold': 4}
2026-07-16 02:51:39 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.0007134, 'approach_count': 18, 'block_threshold': 4}
2026-07-16 02:51:54 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.0007134, 'approach_count': 18, 'block_threshold': 4}
2026-07-16 02:52:10 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.0007134, 'approach_count': 15, 'block_threshold': 4}
2026-07-16 02:52:25 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.0007134, 'approach_count': 18, 'block_threshold': 4}
2026-07-16 02:54:58 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'LABUSDT', 'level': 0.2313, 'event': 'zakol', 'fill_depth': 0.8646779074794646}
2026-07-16 02:55:14 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 1, 'new': 0}
2026-07-16 02:56:15 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 02:56:15 | INFO | trading.strategy2_signal_filter:check:505 | S2: level marked dead, monitor will stop sending proximity | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7}
2026-07-16 02:56:15 | INFO | __main__:_proximity_loop:1258 | Proximity alert sent | {'symbol': 'LABUSDT', 'level': 0.2244, 'distance_pct': 1.5357612988152711}
2026-07-16 02:56:15 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 02:56:30 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 02:56:45 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'LABUSDT', 'level': 0.22769, 'event': 'zakol', 'fill_depth': 0.5665597962141566}
2026-07-16 02:57:06 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 02:57:26 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 02:57:31 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'HOMEUSDT', 'level': 0.015862, 'event': 'bounce', 'fill_depth': 0.0}
2026-07-16 02:58:17 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 02:58:32 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 02:58:48 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 02:59:03 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 02:59:18 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 02:59:33 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 02:59:49 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:00:04 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:00:19 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:00:35 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:00:50 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:01:05 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:01:21 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:01:36 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:01:51 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:02:07 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:02:22 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'HOMEUSDT', 'level': 0.015862, 'event': 'bounce', 'fill_depth': 0.0}
2026-07-16 03:02:22 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:02:37 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:02:52 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:03:08 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:03:23 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:03:38 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:03:54 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:04:09 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:04:24 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:04:40 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:04:55 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:05:10 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:05:18 | INFO | config:add:68 | Token added | {'symbol': 'USUSDT'}
2026-07-16 03:05:18 | INFO | __main__:_auto_screener_loop:192 | Auto-added new symbol from screener | {'symbol': 'USUSDT'}
2026-07-16 03:05:19 | INFO | analysis.claude_strength:calculate_strength_with_claude:174 | Claude input levels | {'symbol': 'USUSDT', 'levels': [{'price': 0.028786, 'candle_count': 18, 'hourly_open_bonus': 0, 'round_number_bonus': 1, 'poc_aligned': False, 'position': 'origin', 'volume_at_level': 221711406.0, 'type': 'breakout_level'}]}
2026-07-16 03:05:20 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'USUSDT'}
2026-07-16 03:05:20 | INFO | analysis.claude_strength:calculate_strength_with_claude:298 | Claude strength assigned | {'symbol': 'USUSDT', 'level': 0.028786, 'strength': 1, 'p_bounce_claude': 58, 'reason': 'Пробойный уровень, объём 6.5x, но низкий успех на USUSDT'}
2026-07-16 03:05:21 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'USUSDT', 'level': 0.028786, 'strength': 5}
2026-07-16 03:05:21 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 2, 'new': 1}
2026-07-16 03:05:25 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:05:41 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:05:56 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:06:11 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:06:27 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:06:42 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:06:57 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:07:13 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'AKEUSDT'}
2026-07-16 03:07:13 | INFO | __main__:_run_phase1:575 | Replaced old monitor with closer level | {'symbol': 'AKEUSDT', 'old': 0.0007134, 'new': 0.0007382}
2026-07-16 03:07:13 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'AKEUSDT', 'level': 0.0007134}
2026-07-16 03:07:13 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:07:13 | INFO | __main__:_run_phase1:601 | Level broken in recent candles, skipping monitor | {'symbol': 'AKEUSDT', 'level': 0.0007382, 'close_below': 17}
2026-07-16 03:07:28 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:07:43 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:07:58 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 7, 'block_threshold': 4}
2026-07-16 03:08:14 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 6, 'block_threshold': 4}
2026-07-16 03:08:29 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 6, 'block_threshold': 4}
2026-07-16 03:08:44 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 6, 'block_threshold': 4}
2026-07-16 03:09:00 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 6, 'block_threshold': 4}
2026-07-16 03:09:15 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 8, 'block_threshold': 4}
2026-07-16 03:09:30 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 8, 'block_threshold': 4}
2026-07-16 03:09:46 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 8, 'block_threshold': 4}
2026-07-16 03:10:01 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 8, 'block_threshold': 4}
2026-07-16 03:10:15 | INFO | __main__:_stale_monitor_loop:1179 | Stale monitor cancelled — rebuilding | {'symbol': 'USUSDT', 'level': 0.028786, 'current': 0.038424, 'distance_pct': 25.1}
2026-07-16 03:10:15 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'USUSDT', 'level': 0.028786}
2026-07-16 03:10:16 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'USUSDT', 'level': 0.035102, 'strength': 5}
2026-07-16 03:10:16 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 9, 'block_threshold': 4}
2026-07-16 03:10:31 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 9, 'block_threshold': 4}
2026-07-16 03:10:47 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 9, 'block_threshold': 4}
2026-07-16 03:11:02 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 9, 'block_threshold': 4}
2026-07-16 03:11:17 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 10, 'block_threshold': 4}
2026-07-16 03:11:33 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 9, 'block_threshold': 4}
2026-07-16 03:11:48 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 9, 'block_threshold': 4}
2026-07-16 03:12:03 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 9, 'block_threshold': 4}
2026-07-16 03:12:19 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 10, 'block_threshold': 4}
2026-07-16 03:12:34 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 10, 'block_threshold': 4}
2026-07-16 03:12:49 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 10, 'block_threshold': 4}
2026-07-16 03:13:05 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 10, 'block_threshold': 4}
2026-07-16 03:13:20 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 9, 'block_threshold': 4}
2026-07-16 03:13:35 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 10, 'block_threshold': 4}
2026-07-16 03:13:50 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 10, 'block_threshold': 4}
2026-07-16 03:14:06 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 8, 'block_threshold': 4}
2026-07-16 03:14:21 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'SKLUSDT'}
2026-07-16 03:14:21 | INFO | __main__:_run_phase1:575 | Replaced old monitor with closer level | {'symbol': 'SKLUSDT', 'old': 0.004306, 'new': 0.004671}
2026-07-16 03:14:21 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'SKLUSDT', 'level': 0.004306}
2026-07-16 03:14:21 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 8, 'block_threshold': 4}
2026-07-16 03:14:21 | INFO | __main__:_run_phase1:601 | Level broken in recent candles, skipping monitor | {'symbol': 'SKLUSDT', 'level': 0.004671, 'close_below': 17}
2026-07-16 03:14:36 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 8, 'block_threshold': 4}
2026-07-16 03:14:52 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 8, 'block_threshold': 4}
2026-07-16 03:15:07 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 8, 'block_threshold': 4}
2026-07-16 03:15:22 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LABUSDT', 'level': 0.2244, 'approach_count': 8, 'block_threshold': 4}
2026-07-16 03:15:24 | INFO | config:add:68 | Token added | {'symbol': 'BANKUSDT'}
2026-07-16 03:15:24 | INFO | __main__:_auto_screener_loop:192 | Auto-added new symbol from screener | {'symbol': 'BANKUSDT'}
